id_match,home_team,away_team,home_result,away_result,edition,round,city,edition_year
3391.0,Latvia (Latvija),Belarus (Беларусь),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Rīga,1997
3392.0,Sweden (Sverige),Scotland,2.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Göteborg,1997
3393.0,Austria (Österreich),Estonia (Eesti),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Wien,1997
3394.0,Israel (ישראל),Cyprus (Κύπρος),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Tel Aviv,1997
3395.0,Russia (Россия),Luxembourg (Lëtzebuerg),3.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Moskva,1997
3396.0,Malta,Faroe Islands (Føroyar),1.0,2.0,1998-FRANCE,PRELIMINARY-Europe,TaQali,1997
3397.0,Yugoslavia (Југославија),Spain (España),1.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Beograd,1997
3398.0,Turkey (Türkiye),Belgium (België),1.0,3.0,1998-FRANCE,PRELIMINARY-Europe,İstanbul,1997
3399.0,San Marino,Netherlands (Nederland),0.0,6.0,1998-FRANCE,PRELIMINARY-Europe,Serravalle,1997
3400.0,Liechtenstein,Lithuania (Lietuva),0.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Eschen,1997
3401.0,Romania (România),Ireland (Éire),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Bucureşti,1997
3402.0,Armenia (Հայաստան),Northern Ireland (Ulster),0.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Erevan,1997
3403.0,Germany (Deutschland),Ukraine (Україна),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Bremen,1997
3404.0,Argentina,Ecuador,2.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Buenos Aires,1997
3405.0,Paraguay,Uruguay,3.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Asunción,1997
3406.0,Colombia,Peru (Perú),0.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Barranquilla,1997
3407.0,El Salvador,Costa Rica,2.0,1.0,1998-FRANCE,PRELIMINARY-N/C.America,San_Salvador,1997
3408.0,Turkmenistan (Türkmenistan),China (中国),1.0,4.0,1998-FRANCE,PRELIMINARY-Asia,Ashgabat,1997
3409.0,Tajikistan (Точикистон),Vietnam (Việt Nam),4.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Dushanbe,1997
3410.0,Ukraine (Україна),Armenia (Հայաստան),1.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Kyïv,1997
3411.0,Kuwait (الكويت),Lebanon (لبنان),2.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Kuwait,1997
3412.0,Yemen (اليمن),Uzbekistan (Ўзбекистон),0.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Sanaa,1997
3413.0,Costa Rica,Jamaica,3.0,1.0,1998-FRANCE,PRELIMINARY-N/C.America,San_José,1997
3414.0,Turkmenistan (Türkmenistan),Vietnam (Việt Nam),2.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Ashgabat,1997
3415.0,Tajikistan (Точикистон),China (中国),0.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Dushanbe,1997
3416.0,Kazakhstan (Қазақстан),Pakistan (پاکستان),3.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Almaty,1997
3417.0,Yemen (اليمن),Cambodia (កម្ពុជា),7.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Sanaa,1997
3418.0,Estonia (Eesti),Latvia (Latvija),1.0,3.0,1998-FRANCE,PRELIMINARY-Europe,Tallinn,1997
3419.0,Jamaica,El Salvador,1.0,0.0,1998-FRANCE,PRELIMINARY-N/C.America,Kingston,1997
3420.0,Ireland (Éire),Liechtenstein,5.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Dublin,1997
3421.0,Pakistan (پاکستان),Iraq (العراق),2.0,6.0,1998-FRANCE,PRELIMINARY-Asia,Lahore,1997
3422.0,Singapore (新加坡),Lebanon (لبنان),1.0,2.0,1998-FRANCE,PRELIMINARY-Asia,Singapore,1997
3423.0,Uzbekistan (Ўзбекистон),Cambodia (កម្ពុជា),6.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Tashkent,1997
3424.0,Vietnam (Việt Nam),China (中国),1.0,3.0,1998-FRANCE,PRELIMINARY-Asia,Ho_Chi_Minh,1997
3425.0,Turkmenistan (Türkmenistan),Tajikistan (Точикистон),1.0,2.0,1998-FRANCE,PRELIMINARY-Asia,Ashgabat,1997
3426.0,South Korea (한국),Hong Kong (香港),4.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Daejeon,1997
3427.0,Poland (Polska),England,0.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Chorzów,1997
3428.0,Papua New Guinea (Papua Niugini),New Zealand (Aotearoa),1.0,0.0,1998-FRANCE,PRELIMINARY-Oceania,Port_Moresby,1997
3429.0,Canada,Costa Rica,1.0,0.0,1998-FRANCE,PRELIMINARY-N/C.America,Edmonton,1997
3430.0,Indonesia,Uzbekistan (Ўзбекистон),1.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Jakarta,1997
3431.0,South Korea (한국),Thailand (ประเทศไทย),0.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Seoul,1997
3432.0,China (中国),Turkmenistan (Türkmenistan),1.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Beijing,1997
3433.0,Vietnam (Việt Nam),Tajikistan (Точикистон),0.0,4.0,1998-FRANCE,PRELIMINARY-Asia,Ho_Chi_Minh,1997
3434.0,Syria (سوريا),Kyrgyzstan (Кыргызстан),3.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Damascus,1997
3435.0,Maldives (Divehi Rājjēge),Iran (ایران),0.0,17.0,1998-FRANCE,PRELIMINARY-Asia,Damascus,1997
3436.0,Syria (سوريا),Maldives (Divehi Rājjēge),12.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Damascus,1997
3437.0,Kyrgyzstan (Кыргызстан),Iran (ایران),0.0,7.0,1998-FRANCE,PRELIMINARY-Asia,Damascus,1997
3438.0,Kuwait (الكويت),Singapore (新加坡),4.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Kuwait,1997
3439.0,Syria (سوريا),Iran (ایران),0.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Damascus,1997
3440.0,Kyrgyzstan (Кыргызстан),Maldives (Divehi Rājjēge),3.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Damascus,1997
3441.0,Iraq (العراق),Kazakhstan (Қазақстан),1.0,2.0,1998-FRANCE,PRELIMINARY-Asia,Baghdad,1997
3442.0,Georgia (საქართველო),Moldova,2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Batumi,1997
3443.0,Belgium (België),San Marino,6.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Bruxelles,1997
3444.0,Macedonia (Македонија),Iceland (Ísland),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Skopje,1997
3445.0,Portugal,Albania (Shqipëri),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Porto,1997
3446.0,Ukraine (Україна),Germany (Deutschland),0.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Kyïv,1997
3447.0,Fiji,New Zealand (Aotearoa),0.0,1.0,1998-FRANCE,PRELIMINARY-Oceania,Ba,1997
3448.0,Nigeria,Kenya,3.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Lagos,1997
3449.0,Morocco (المغرب),Ghana,1.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Casablanca,1997
3450.0,Denmark (Danmark),Bosnia-Herzegovina (Bosna i Hercegovina),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,København,1997
3451.0,Finland (Suomi),Azerbaijan (Azərbaycan),3.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Helsinki,1997
3452.0,Hungary (Magyarország),Norway (Norge),1.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Budapest,1997
3453.0,Belarus (Беларусь),Scotland,0.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Minsk,1997
3454.0,Latvia (Latvija),Austria (Österreich),1.0,3.0,1998-FRANCE,PRELIMINARY-Europe,Rīga,1997
3455.0,Estonia (Eesti),Sweden (Sverige),2.0,3.0,1998-FRANCE,PRELIMINARY-Europe,Tallinn,1997
3456.0,Russia (Россия),Israel (ישראל),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Moskva,1997
3457.0,Bulgaria (България),Luxembourg (Lëtzebuerg),4.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Burgas,1997
3458.0,Faroe Islands (Føroyar),Malta,2.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Toftír,1997
3459.0,Yugoslavia (Југославија),Slovakia (Slovensko),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Beograd,1997
3460.0,Spain (España),Czech Republic (Česká Republika),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Valladolid,1997
3461.0,Ecuador,Chile,1.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Quito,1997
3462.0,Argentina,Peru (Perú),2.0,0.0,1998-FRANCE,PRELIMINARY-S.America,Buenos Aires,1997
3463.0,Uruguay,Colombia,1.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Montevideo,1997
3464.0,Venezuela,Bolivia,1.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Valera,1997
3465.0,El Salvador,Mexico (México),0.0,1.0,1998-FRANCE,PRELIMINARY-N/C.America,San_Salvador,1997
3466.0,China (中国),Tajikistan (Точикистон),0.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Beijing,1997
3467.0,Vietnam (Việt Nam),Turkmenistan (Türkmenistan),0.0,4.0,1998-FRANCE,PRELIMINARY-Asia,Ho_Chi_Minh,1997
3468.0,Guinea (Guinée),Burkina Faso,3.0,1.0,1998-FRANCE,PRELIMINARY-Africa,Conakry,1997
3469.0,Liberia,Namibia,1.0,2.0,1998-FRANCE,PRELIMINARY-Africa,Monrovia,1997
3470.0,Egypt (مصر),Tunisia (تونس),0.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Cairo,1997
3471.0,Congo,D.R. Congo (R.D. Congo),1.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Pointe-Noire,1997
3472.0,South Africa (Suid-Afrika),Zambia,3.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Johannesburg,1997
3473.0,Angola,Cameroon (Cameroun),1.0,1.0,1998-FRANCE,PRELIMINARY-Africa,Luanda,1997
3474.0,Togo,Zimbabwe,2.0,1.0,1998-FRANCE,PRELIMINARY-Africa,Lomé,1997
3475.0,Iran (ایران),Kyrgyzstan (Кыргызстан),3.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Tehran,1997
3476.0,Maldives (Divehi Rājjēge),Syria (سوريا),0.0,12.0,1998-FRANCE,PRELIMINARY-Asia,Tehran,1997
3477.0,Iceland (Ísland),Lithuania (Lietuva),0.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Reykjavík,1997
3478.0,Iran (ایران),Maldives (Divehi Rājjēge),9.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Tehran,1997
3479.0,Kyrgyzstan (Кыргызстан),Syria (سوريا),2.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Tehran,1997
3480.0,Pakistan (پاکستان),Kazakhstan (Қазақстан),0.0,7.0,1998-FRANCE,PRELIMINARY-Asia,Lahore,1997
3481.0,Australia,Solomon Islands,13.0,0.0,1998-FRANCE,PRELIMINARY-Oceania,Sydney,1997
3482.0,New Zealand (Aotearoa),Papua New Guinea (Papua Niugini),7.0,0.0,1998-FRANCE,PRELIMINARY-Oceania,Auckland,1997
3483.0,Iran (ایران),Syria (سوريا),2.0,2.0,1998-FRANCE,PRELIMINARY-Asia,Tehran,1997
3484.0,Maldives (Divehi Rājjēge),Kyrgyzstan (Кыргызстан),0.0,6.0,1998-FRANCE,PRELIMINARY-Asia,Tehran,1997
3485.0,Yemen (اليمن),Indonesia,1.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Sanaa,1997
3486.0,Australia,Tahiti,5.0,0.0,1998-FRANCE,PRELIMINARY-Oceania,Sydney,1997
3487.0,Poland (Polska),Georgia (საქართველო),4.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Katowice,1997
3488.0,Solomon Islands,Tahiti,4.0,1.0,1998-FRANCE,PRELIMINARY-Oceania,Sydney,1997
3489.0,Fiji,Papua New Guinea (Papua Niugini),3.0,1.0,1998-FRANCE,PRELIMINARY-Oceania,Suva,1997
3490.0,Solomon Islands,Australia,2.0,6.0,1998-FRANCE,PRELIMINARY-Oceania,Sydney,1997
3491.0,New Zealand (Aotearoa),Fiji,5.0,0.0,1998-FRANCE,PRELIMINARY-Oceania,Auckland,1997
3492.0,Tahiti,Australia,0.0,2.0,1998-FRANCE,PRELIMINARY-Oceania,Sydney,1997
3493.0,Uzbekistan (Ўзбекистон),Indonesia,3.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Tashkent,1997
3494.0,Iraq (العراق),Pakistan (پاکستان),6.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Baghdad,1997
3495.0,Tahiti,Solomon Islands,1.0,1.0,1998-FRANCE,PRELIMINARY-Oceania,Sydney,1997
3496.0,Papua New Guinea (Papua Niugini),Fiji,0.0,1.0,1998-FRANCE,PRELIMINARY-Oceania,Port_Moresby,1997
3497.0,Japan (日本),Macao (澳门),10.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Tokyo,1997
3498.0,Nepal (नेपाल),Oman (عمان),0.0,6.0,1998-FRANCE,PRELIMINARY-Asia,Tokyo,1997
3499.0,Lebanon (لبنان),Kuwait (الكويت),1.0,3.0,1998-FRANCE,PRELIMINARY-Asia,Beirut,1997
3500.0,China (中国),Vietnam (Việt Nam),4.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Beijing,1997
3501.0,Tajikistan (Точикистон),Turkmenistan (Türkmenistan),5.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Dushanbe,1997
3502.0,Japan (日本),Nepal (नेपाल),3.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Tokyo,1997
3503.0,Macao (澳门),Oman (عمان),0.0,2.0,1998-FRANCE,PRELIMINARY-Asia,Tokyo,1997
3504.0,Japan (日本),Oman (عمان),1.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Tokyo,1997
3505.0,Macao (澳门),Nepal (नेपाल),2.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Tokyo,1997
3506.0,New Zealand (Aotearoa),Australia,0.0,3.0,1998-FRANCE,PRELIMINARY-Oceania,Auckland,1997
3507.0,El Salvador,USA,1.0,1.0,1998-FRANCE,PRELIMINARY-N/C.America,San_Salvador,1997
3508.0,Cambodia (កម្ពុជា),Uzbekistan (Ўзбекистон),1.0,4.0,1998-FRANCE,PRELIMINARY-Asia,Phnom Penh,1997
3509.0,Kazakhstan (Қазақстан),Iraq (العراق),3.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Almaty,1997
3510.0,Chile,Colombia,4.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Santiago,1997
3511.0,Australia,New Zealand (Aotearoa),2.0,0.0,1998-FRANCE,PRELIMINARY-Oceania,Sydney,1997
3512.0,Paraguay,Argentina,1.0,2.0,1998-FRANCE,PRELIMINARY-S.America,Asunción,1997
3513.0,Peru (Perú),Bolivia,2.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Lima,1997
3514.0,Venezuela,Ecuador,1.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Maracaibo,1997
3515.0,Argentina,Venezuela,2.0,0.0,1998-FRANCE,PRELIMINARY-S.America,Buenos Aires,1997
3516.0,Bolivia,Uruguay,1.0,0.0,1998-FRANCE,PRELIMINARY-S.America,La_Paz,1997
3517.0,Colombia,Ecuador,1.0,0.0,1998-FRANCE,PRELIMINARY-S.America,Barranquilla,1997
3518.0,Chile,Paraguay,2.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Santiago,1997
3519.0,Costa Rica,El Salvador,0.0,0.0,1998-FRANCE,PRELIMINARY-N/C.America,San_José,1997
3520.0,Burkina Faso,Kenya,2.0,4.0,1998-FRANCE,PRELIMINARY-Africa,Bobo Dioulasso,1997
3521.0,South Africa (Suid-Afrika),Congo,1.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Johannesburg,1997
3522.0,Zambia,D.R. Congo (R.D. Congo),2.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Lusaka,1997
3523.0,Morocco (المغرب),Gabon,2.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Casablanca,1997
3524.0,Guinea (Guinée),Nigeria,1.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Conakry,1997
3525.0,Egypt (مصر),Liberia,5.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Cairo,1997
3526.0,Tunisia (تونس),Namibia,4.0,0.0,1998-FRANCE,PRELIMINARY-Africa,Tunis,1997
3527.0,Togo,Angola,1.0,1.0,1998-FRANCE,PRELIMINARY-Africa,Lomé,1997
3528.0,Zimbabwe,Cameroon (Cameroun),1.0,2.0,1998-FRANCE,PRELIMINARY-Africa,Harare,1997
3529.0,Ghana,Sierra Leone,0.0,2.0,1998-FRANCE,PRELIMINARY-Africa,Obuasi,1997
3530.0,Bosnia-Herzegovina (Bosna i Hercegovina),Denmark (Danmark),3.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Sarajevo,1997
3531.0,Finland (Suomi),Norway (Norge),0.0,4.0,1998-FRANCE,PRELIMINARY-Europe,Helsinki,1997
3532.0,Hungary (Magyarország),Switzerland (Schweiz / Suisse),1.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Budapest,1997
3533.0,Estonia (Eesti),Austria (Österreich),0.0,3.0,1998-FRANCE,PRELIMINARY-Europe,Tallinn,1997
3534.0,Belarus (Беларусь),Sweden (Sverige),1.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Minsk,1997
3535.0,Bulgaria (България),Israel (ישראל),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Sofija,1997
3536.0,Czech Republic (Česká Republika),Faroe Islands (Føroyar),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Teplice,1997
3537.0,Turkey (Türkiye),Wales (Cymru),6.0,4.0,1998-FRANCE,PRELIMINARY-Europe,İstanbul,1997
3538.0,Liechtenstein,Iceland (Ísland),0.0,4.0,1998-FRANCE,PRELIMINARY-Europe,Eschen,1997
3539.0,Romania (România),Macedonia (Македонија),4.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Bucureşti,1997
3540.0,Ireland (Éire),Lithuania (Lietuva),0.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Dublin,1997
3541.0,Northern Ireland (Ulster),Germany (Deutschland),1.0,3.0,1998-FRANCE,PRELIMINARY-Europe,Belfast,1997
3542.0,Portugal,Armenia (Հայաստան),3.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Setúbal,1997
3543.0,Ukraine (Україна),Albania (Shqipëri),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Kyïv,1997
3544.0,Uruguay,Chile,1.0,0.0,1998-FRANCE,PRELIMINARY-S.America,Montevideo,1997
3545.0,Colombia,Bolivia,3.0,0.0,1998-FRANCE,PRELIMINARY-S.America,Barranquilla,1997
3546.0,Ecuador,Paraguay,2.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Quito,1997
3547.0,Venezuela,Peru (Perú),0.0,3.0,1998-FRANCE,PRELIMINARY-S.America,Barinas,1997
3548.0,Slovakia (Slovensko),Czech Republic (Česká Republika),2.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Bratislava,1997
3549.0,Uzbekistan (Ўзбекистон),Yemen (اليمن),5.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Tashkent,1997
3550.0,Croatia (Hrvatska),Bosnia-Herzegovina (Bosna i Hercegovina),3.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Zagreb,1997
3551.0,Slovenia (Slovenija),Greece (Ελλάδα),0.0,3.0,1998-FRANCE,PRELIMINARY-Europe,Ljubljana,1997
3552.0,Azerbaijan (Azərbaycan),Norway (Norge),0.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Baku,1997
3553.0,Switzerland (Schweiz / Suisse),Finland (Suomi),1.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Lausanne,1997
3554.0,Latvia (Latvija),Estonia (Eesti),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Rīga,1997
3555.0,Austria (Österreich),Sweden (Sverige),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Wien,1997
3556.0,Faroe Islands (Føroyar),Czech Republic (Česká Republika),0.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Toftír,1997
3557.0,Netherlands (Nederland),Belgium (België),3.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Rotterdam,1997
3558.0,Iceland (Ísland),Ireland (Éire),2.0,4.0,1998-FRANCE,PRELIMINARY-Europe,Reykjavík,1997
3559.0,Liechtenstein,Romania (România),1.0,8.0,1998-FRANCE,PRELIMINARY-Europe,Eschen,1997
3560.0,Lithuania (Lietuva),Macedonia (Македонија),2.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Vilnius,1997
3561.0,Armenia (Հայաստան),Albania (Shqipëri),3.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Erevan,1997
3562.0,Germany (Deutschland),Portugal,1.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Berlin,1997
3563.0,South Korea (한국),Kazakhstan (Қазақстан),3.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Seoul,1997
3564.0,Scotland,Belarus (Беларусь),4.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Aberdeen,1997
3565.0,Luxembourg (Lëtzebuerg),Cyprus (Κύπρος),1.0,3.0,1998-FRANCE,PRELIMINARY-Europe,Luxembourg,1997
3566.0,USA,Costa Rica,1.0,0.0,1998-FRANCE,PRELIMINARY-N/C.America,Portland,1997
3567.0,Jamaica,Canada,1.0,0.0,1998-FRANCE,PRELIMINARY-N/C.America,Kingston,1997
3568.0,Japan (日本),Uzbekistan (Ўзбекистон),6.0,3.0,1998-FRANCE,PRELIMINARY-Asia,Tokyo,1997
3569.0,Denmark (Danmark),Croatia (Hrvatska),3.0,1.0,1998-FRANCE,PRELIMINARY-Europe,København,1997
3570.0,Bosnia-Herzegovina (Bosna i Hercegovina),Slovakia (Slovensko),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Sarajevo,1997
3571.0,England,Moldova,4.0,0.0,1998-FRANCE,PRELIMINARY-Europe,London,1997
3572.0,Georgia (საქართველო),Italy (Italia),0.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Tbilisi,1997
3573.0,Norway (Norge),Switzerland (Schweiz / Suisse),5.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Oslo,1997
3574.0,Hungary (Magyarország),Azerbaijan (Azərbaycan),3.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Budapest,1997
3575.0,Belarus (Беларусь),Austria (Österreich),0.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Minsk,1997
3576.0,Sweden (Sverige),Latvia (Latvija),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Stockholm,1997
3577.0,Bulgaria (България),Russia (Россия),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Sofija,1997
3578.0,Slovakia (Slovensko),Yugoslavia (Југославија),1.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Bratislava,1997
3579.0,San Marino,Turkey (Türkiye),0.0,5.0,1998-FRANCE,PRELIMINARY-Europe,Serravalle,1997
3580.0,Romania (România),Iceland (Ísland),4.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Bucureşti,1997
3581.0,Lithuania (Lietuva),Ireland (Éire),1.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Vilnius,1997
3582.0,Albania (Shqipëri),Northern Ireland (Ulster),1.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Zürich,1997
3583.0,Germany (Deutschland),Armenia (Հայաստան),4.0,0.0,1998-FRANCE,PRELIMINARY-Europe,Dortmund,1997
3584.0,Chile,Argentina,1.0,2.0,1998-FRANCE,PRELIMINARY-S.America,Santiago,1997
3585.0,Peru (Perú),Uruguay,2.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Lima,1997
3586.0,Colombia,Venezuela,1.0,0.0,1998-FRANCE,PRELIMINARY-S.America,Barranquilla,1997
3587.0,Paraguay,Bolivia,2.0,1.0,1998-FRANCE,PRELIMINARY-S.America,Asunción,1997
3588.0,United Arab Emirates (الإمارات العربية المتحدة),Kazakhstan (Қазақстан),4.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Abu_Dhabi,1997
3589.0,South Korea (한국),Uzbekistan (Ўзбекистон),2.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Seoul,1997
3590.0,China (中国),Iran (ایران),2.0,4.0,1998-FRANCE,PRELIMINARY-Asia,Dalian,1997
3591.0,Jamaica,Costa Rica,1.0,0.0,1998-FRANCE,PRELIMINARY-N/C.America,Kingston,1997
3592.0,El Salvador,Canada,4.0,1.0,1998-FRANCE,PRELIMINARY-N/C.America,San_Salvador,1997
3593.0,Saudi Arabia (العربية السعودية),Kuwait (الكويت),2.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Riyadh,1997
3594.0,Iran (ایران),Saudi Arabia (العربية السعودية),1.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Tehran,1997
3595.0,Qatar (قطر),Kuwait (الكويت),0.0,2.0,1998-FRANCE,PRELIMINARY-Asia,Doha,1997
3596.0,United Arab Emirates (الإمارات العربية المتحدة),Japan (日本),0.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Abu_Dhabi,1997
3597.0,Kazakhstan (Қазақстан),Uzbekistan (Ўзбекистон),1.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Almaty,1997
3598.0,Moldova,Georgia (საქართველო),0.0,1.0,1998-FRANCE,PRELIMINARY-Europe,Chişinău,1997
3599.0,Malta,Czech Republic (Česká Republika),0.0,1.0,1998-FRANCE,PRELIMINARY-Europe,TaQali,1997
3600.0,Slovakia (Slovensko),Spain (España),1.0,2.0,1998-FRANCE,PRELIMINARY-Europe,Bratislava,1997
3601.0,Qatar (قطر),China (中国),1.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Doha,1997
3602.0,Kuwait (الكويت),Iran (ایران),1.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Kuwait,1997
3603.0,Uzbekistan (Ўзбекистон),United Arab Emirates (الإمارات العربية المتحدة),2.0,3.0,1998-FRANCE,PRELIMINARY-Asia,Tashkent,1997
3604.0,Japan (日本),South Korea (한국),1.0,2.0,1998-FRANCE,PRELIMINARY-Asia,Tokyo,1997
3605.0,USA,Jamaica,1.0,1.0,1998-FRANCE,PRELIMINARY-N/C.America,Washington,1997
3606.0,China (中国),Saudi Arabia (العربية السعودية),1.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Dalian,1997
3607.0,Iran (ایران),Qatar (قطر),3.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Tehran,1997
3608.0,Kazakhstan (Қазақстан),Japan (日本),1.0,1.0,1998-FRANCE,PRELIMINARY-Asia,Almaty,1997
3609.0,South Korea (한국),United Arab Emirates (الإمارات العربية المتحدة),3.0,0.0,1998-FRANCE,PRELIMINARY-Asia,Seoul,1997
3610.0,Mexico (México),El Salvador,5.0,0.0,1998-FRANCE,PRELIMINARY-N/C.America,México D.F,1997
